User Pseudo Id,Cohort,Test Group,Playtime
5478,D0,0,10.630494
5479,D0,0,2.474824
5480,D0,0,4.021589
5481,D0,0,50.677646
5482,D0,0,33.944461
5483,D0,0,6.327675
5484,D0,1,6.693274
5485,D0,0,8.240039
5486,D0,0,30.569701
5487,D0,0,24.045165
5488,D0,1,38.191034
5489,D0,1,25.113839
5490,D0,1,2.8123
5491,D0,0,6.383921
5492,D0,0,54.361759
5493,D0,1,224.562155
5494,D0,0,2.474824
5495,D0,1,0
5496,D0,1,69.18258
5497,D0,1,24.18578
5498,D0,1,20.192314
5499,D0,1,75.566501
5500,D0,0,12.711596
5501,D0,0,131.61564
5502,D0,0,4.696541
5503,D0,0,40.693981
5504,D0,1,111.563941
5505,D0,0,13.358425
5506,D0,1,6.046445
5507,D0,1,21.795325
5508,D0,1,39.034724
5509,D0,1,14.398976
5510,D0,1,24.242026
5511,D0,1,9.364959
5512,D0,0,46.96541
5513,D0,0,1.884241
5514,D0,1,5.6246
5515,D0,1,14.427099
5516,D0,0,1.827995
5517,D0,0,40.581489
5518,D0,0,10.827355
5519,D0,0,3.009161
5520,D0,0,0.478091
5521,D0,1,0.899936
5522,D0,1,12.570981
5523,D0,1,42.971944
5524,D0,1,121.969451
5525,D0,1,9.364959
5526,D0,0,7.508841
5527,D0,0,7.508841
5528,D0,1,5.06214
5529,D0,0,0.787444
5530,D0,0,23.426459
5531,D0,1,0.421845
5532,D0,0,75.566501
5533,D0,1,34.169445
5534,D0,1,131.250041
5535,D0,1,4.977771
5536,D0,1,2.024856
5537,D0,0,9.336836
5538,D0,1,10.883601
5539,D0,1,11.164831
5540,D0,1,31.019669
5541,D0,1,13.695901
5542,D0,0,4.134081
5543,D0,0,119.297766
5544,D0,1,180.212184
5545,D0,1,62.208076
5546,D0,1,74.24472
5547,D0,0,229.961771
5548,D0,0,1.631134
5549,D0,1,1.068674
5550,D0,0,19.40487
5551,D0,1,67.692061
5552,D0,0,46.96541
5553,D0,0,28.263615
5554,D0,0,6.327675
5555,D0,0,20.164191
5556,D0,0,36.334916
5557,D0,0,0.196861
5558,D0,0,4.837156
5559,D0,0,89.909231
5560,D0,0,2.615439
5561,D0,0,3.009161
5562,D0,1,1.912364
5563,D0,1,67.354585
5564,D0,1,20.164191
5565,D0,1,152.342291
5566,D0,0,15.552019
5567,D0,1,71.15119
5568,D0,0,27.476171
5569,D0,0,95.843184
5570,D0,0,58.580209
5571,D0,1,1.068674
5572,D0,0,74.80718
5573,D0,0,77.05702
5574,D0,1,7.818194
5575,D0,0,46.68418
5576,D0,1,7.171365
5577,D0,0,25.254454
5578,D0,1,32.847664
5579,D0,0,3.009161
5580,D0,1,9.139975
5581,D0,0,20.754774
5582,D0,0,10.96797
5583,D0,1,3.852851
5584,D0,1,16.451955
5585,D0,0,19.96733
5586,D0,0,28.882321
5587,D0,0,1.827995
5588,D0,1,15.18642
5589,D0,0,64.823515
5590,D0,1,28.40423
5591,D0,0,3.599744
5592,D0,0,9.083729
5593,D0,0,4.837156
5594,D0,0,2.952915
5595,D0,0,31.413391
5596,D0,0,7.508841
5597,D0,1,33.46637
5598,D0,1,3.09353
5599,D0,1,71.094944
5600,D0,0,38.753494
5601,D0,0,31.49776
5602,D0,1,246.779325
5603,D0,0,29.163551
5604,D0,0,31.21653
5605,D0,1,29.107305
5606,D0,1,7.958809
5607,D0,0,91.737226
5608,D0,1,1.68738
5609,D0,0,16.733185
5610,D0,1,6.412044
5611,D0,0,64.457916
5612,D0,0,6.805766
5613,D0,0,3.459129
5614,D0,0,9.364959
5615,D0,1,30.429086
5616,D0,0,5.287124
5617,D0,0,72.641709
5618,D0,1,3.37476
5619,D0,1,56.949075
5620,D0,1,16.086356
5621,D0,0,23.763935
5622,D0,0,31.49776
5623,D0,0,4.302819
5624,D0,1,11.305446
5625,D0,1,2.165471
5626,D0,0,131.89687
5627,D0,0,3.009161
5628,D0,0,40.440874
5629,D0,1,10.208649
5630,D0,1,21.879694
5631,D0,1,7.452595
5632,D0,1,21.317234
5633,D0,0,44.9968
5634,D0,0,27.335556
5635,D0,1,0
5636,D0,0,71.010575
5637,D0,0,57.033444
5638,D0,1,53.068101
5639,D0,1,132.965544
5640,D0,1,36.981745
5641,D0,1,40.131521
5642,D0,0,2.474824
5643,D0,1,3.149776
5644,D0,1,13.133441
5645,D0,1,20.164191
5646,D0,0,40.862719
5647,D0,0,44.856185
5648,D0,1,120.591424
5649,D0,1,5.146509
5650,D0,1,11.474184
5651,D0,1,17.351891
5652,D0,1,149.33313
5653,D0,1,45.362399
5654,D0,1,9.139975
5655,D0,0,147.701996
5656,D0,1,6.805766
5657,D0,0,45.334276
5658,D0,1,5.849584
5659,D0,1,4.921525
5660,D0,1,6.890135
5661,D0,0,25.507561
5662,D0,1,22.723384
5663,D0,0,5.821461
5664,D0,0,11.192954
5665,D0,1,47.724731
5666,D0,1,10.771109
5667,D0,1,9.899296
5668,D0,0,48.09033
5669,D0,1,68.760735
5670,D0,0,3.993466
5671,D0,0,30.457209
5672,D0,0,43.506281
5673,D0,0,30.794685
5674,D0,1,20.614159
5675,D0,0,29.613519
5676,D0,0,14.680206
5677,D0,0,50.143309
5678,D0,1,0
5679,D0,1,4.640295
5680,D0,0,47.443501
5681,D0,1,42.46573
5682,D0,1,0.140615
5683,D0,1,0.703075
5684,D0,0,2.306086
5685,D0,1,22.21717
5686,D0,1,2.671685
5687,D0,0,33.325755
5688,D0,1,27.56054
5689,D0,1,3.37476
5690,D0,1,4.78091
5691,D0,1,28.882321
5692,D0,0,2.474824
5693,D0,0,54.418005
5694,D0,1,0.478091
5695,D0,0,45.27803
5696,D0,1,48.849651
5697,D0,1,43.59065
5698,D0,1,3.65599
5699,D0,0,25.676299
5700,D0,0,127.031591
5701,D0,1,25.113839
5702,D0,0,95.393216
5703,D0,0,36.138055
5704,D0,0,19.770469
5705,D0,0,2.671685
5706,D0,0,158.669966
5707,D0,1,2.8123
5708,D0,0,64.598531
5709,D0,1,2.193594
5710,D0,0,83.328449
5711,D0,1,2.052979
5712,D0,1,1.040551
5713,D0,1,27.56054
5714,D0,0,70.251254
5715,D0,0,46.12172
5716,D0,0,27.898016
5717,D0,1,11.586676
5718,D0,1,68.957596
5719,D0,1,127.875281
5720,D0,1,56.892829
5721,D0,0,13.977131
5722,D0,1,1.462396
5723,D0,0,5.849584
5724,D0,1,5.118386
5725,D0,1,29.52915
5726,D0,0,0
5727,D0,0,2.390455
5728,D0,1,2.615439
5729,D0,0,90.977905
5730,D0,0,85.409551
5731,D0,0,30.288471
5732,D0,1,24.551379
5733,D0,1,41.90327
5734,D0,1,5.005894
5735,D0,1,85.859519
5736,D0,0,47.106025
5737,D0,1,3.431006
5738,D0,1,4.696541
5739,D0,0,33.100771
5740,D0,1,1.181166
5741,D0,1,148.77067
5742,D0,1,102.705196
5743,D0,0,10.068034
5744,D0,1,8.943114
5745,D0,0,4.21845
5746,D0,0,41.425179
5747,D0,0,38.162911
5748,D0,1,0.196861
5749,D0,0,8.15567
5750,D0,1,54.980465
5751,D0,0,43.393789
5752,D0,0,0.899936
5753,D0,1,169.86292
5754,D0,1,29.304166
5755,D0,1,94.352665
5756,D0,1,27.757401
5757,D0,1,105.517496
5758,D0,1,22.020309
5759,D0,1,10.630494
5760,D0,0,39.709676
5761,D0,0,17.351891
5762,D0,1,11.867906
5763,D0,0,13.49904
5764,D0,1,0
5765,D0,0,2.306086
5766,D0,1,64.40167
5767,D0,0,63.754841
5768,D0,1,3.515375
5769,D0,1,7.677579
5770,D0,0,8.802499
5771,D0,0,11.474184
5772,D0,0,54.193021
5773,D0,1,3.515375
5774,D0,1,5.708969
5775,D0,0,43.393789
5776,D0,0,46.12172
5777,D0,1,25.226331
5778,D0,1,102.170859
5779,D0,1,29.022936
5780,D0,1,35.99744
5781,D0,1,7.930686
5782,D0,0,52.786871
5783,D0,1,181.590211
5784,D0,1,24.663871
5785,D0,0,35.941194
5786,D0,0,63.979825
5787,D0,0,6.383921
5788,D0,0,13.161564
5789,D0,0,4.359065
5790,D0,0,115.641776
5791,D0,0,1.68738
5792,D0,0,29.191674
5793,D0,1,0
5794,D0,0,176.134349
5795,D0,1,15.102051
5796,D0,1,14.820821
5797,D0,0,3.65599
5798,D0,0,18.786164
5799,D0,0,39.737799
5800,D0,1,2.390455
5801,D0,0,22.076555
5802,D0,1,12.739719
5803,D0,0,19.039271
5804,D0,1,2.052979
5805,D0,0,21.429726
5806,D0,0,2.727931
5807,D0,1,0
5808,D0,1,115.58553
5809,D0,0,41.05958
5810,D0,1,11.81166
5811,D0,1,11.867906
5812,D0,1,12.992826
5813,D0,0,30.37284
5814,D0,1,87.125054
5815,D0,1,29.332289
5816,D0,0,60.267589
5817,D0,0,0.084369
5818,D0,0,9.28059
5819,D0,0,2.052979
5820,D0,1,75.313394
5821,D0,0,6.693274
5822,D0,1,2.024856
5823,D0,1,8.4369
5824,D0,0,17.239399
5825,D0,0,51.043245
5826,D0,1,35.519349
5827,D0,0,19.629854
5828,D0,1,2.334209
5829,D0,0,5.708969
5830,D0,1,57.511535
5831,D0,0,72.894816
5832,D0,0,75.425886
5833,D0,1,73.035431
5834,D0,1,100.11788
5835,D0,1,0.056246
5836,D0,1,3.318514
5837,D0,0,23.201475
5838,D0,1,21.036004
5839,D0,1,15.270789
5840,D0,1,17.773736
5841,D0,1,20.332929
5842,D0,0,31.019669
5843,D0,0,16.395709
5844,D0,1,8.493146
5845,D0,1,59.114546
5846,D0,1,8.774376
5847,D0,1,38.162911
5848,D0,0,11.2492
5849,D0,0,8.099424
5850,D0,0,74.047859
5851,D0,1,32.763295
5852,D0,1,157.713784
5853,D0,1,14.398976
5854,D0,1,64.317301
5855,D0,0,9.927419
5856,D0,0,5.962076
5857,D0,0,122.981879
5858,D0,1,67.438954
5859,D0,0,38.303526
5860,D0,0,6.383921
5861,D0,1,111.36708
5862,D0,1,8.71813
5863,D0,1,46.768549
5864,D0,0,50.002694
5865,D0,0,32.566434
5866,D0,0,89.852985
5867,D0,0,4.302819
5868,D0,0,137.943315
5869,D0,0,191.433261
5870,D0,1,16.733185
5871,D0,1,2.306086
5872,D0,0,30.879054
5873,D0,1,7.452595
5874,D0,1,5.259001
5875,D0,1,10.911724
5876,D0,1,9.28059
5877,D0,0,1.349904
5878,D0,1,96.46189
5879,D0,0,40.834596
5880,D0,0,27.054326
5881,D0,1,21.429726
5882,D0,0,63.642349
5883,D0,1,64.598531
5884,D0,1,6.608905
5885,D0,1,10.12428
5886,D0,0,55.767909
5887,D0,0,1.743626
5888,D0,1,19.039271
5889,D0,0,41.762655
5890,D0,1,7.31198
5891,D0,1,11.2492
5892,D0,0,6.412044
5893,D0,0,0
5894,D0,0,42.325115
5895,D0,1,63.698595
5896,D0,1,5.708969
5897,D0,0,41.565794
5898,D0,0,0.928059
5899,D0,1,43.112559
5900,D0,1,65.52659
5901,D0,0,3.993466
5902,D0,0,71.066821
5903,D0,1,17.71749
5904,D0,0,14.848944
5905,D0,0,42.268869
5906,D0,0,92.046579
5907,D0,1,35.069381
5908,D0,1,119.185274
5909,D0,0,15.383281
5910,D0,1,5.708969
5911,D0,1,32.06022
5912,D0,0,43.225051
5913,D0,0,2.53107
5914,D0,1,9.421205
5915,D0,1,71.348051
5916,D0,1,0.056246
5917,D0,0,2.868546
5918,D0,0,10.180526
5919,D0,1,43.393789
5920,D0,0,10.827355
5921,D0,0,2.727931
5922,D0,0,16.31134
5923,D0,1,10.40551
5924,D0,0,19.826715
5925,D0,1,0.703075
5926,D0,1,12.233505
5927,D0,0,142.105519
5928,D0,1,78.547539
5929,D0,1,1.349904
5930,D0,0,44.771816
5931,D0,0,22.160924
5932,D0,0,132.684314
5933,D0,0,202.063755
5934,D0,0,11.108585
5935,D0,0,13.274056
5936,D0,1,8.633761
5937,D0,1,2.615439
5938,D0,0,81.219224
5939,D0,0,5.06214
5940,D0,0,34.506921
5941,D0,1,4.359065
5942,D0,0,0.703075
5943,D0,0,12.149136
5944,D0,1,1.631134
5945,D0,1,2.896669
5946,D0,1,9.927419
5947,D0,0,165.869454
5948,D0,1,3.177899
5949,D0,0,13.302179
5950,D0,1,5.6246
5951,D0,0,1.40615
5952,D0,1,38.050419
5953,D0,0,1.181166
5954,D0,1,4.837156
5955,D0,1,5.568354
5956,D0,1,11.333569
5957,D0,0,2.8123
5958,D0,0,11.53043
5959,D0,0,31.554006
5960,D0,0,163.169646
5961,D0,1,34.535044
5962,D0,1,29.472904
5963,D0,0,95.252601
5964,D0,1,1.68738
5965,D0,1,51.099491
5966,D0,0,14.427099
5967,D0,1,11.164831
5968,D0,1,6.833889
5969,D0,0,17.239399
5970,D0,1,3.712236
5971,D0,0,3.712236
5972,D0,0,3.740359
5973,D0,0,46.68418
5974,D0,1,5.202755
5975,D0,1,5.990199
5976,D0,0,7.368226
5977,D0,1,36.363039
5978,D0,0,9.899296
5979,D0,0,30.9353
5980,D0,0,46.768549
5981,D0,0,1.349904
5982,D0,0,121.406991
5983,D0,0,34.647536
5984,D0,0,0
5985,D0,0,32.90391
5986,D0,1,65.385975
5987,D0,0,22.21717
5988,D0,1,38.050419
5989,D0,0,2.952915
5990,D0,0,28.769829
5991,D0,0,75.594624
5992,D0,0,6.383921
5993,D0,0,54.755481
5994,D0,1,67.298339
5995,D0,1,29.051059
5996,D0,0,10.602371
5997,D0,0,62.208076
5998,D0,1,184.149404
5999,D0,1,38.669125
6000,D0,0,27.926139
6001,D0,0,13.836516
6002,D0,0,115.58553
6003,D0,0,5.146509
6004,D0,1,110.185914
6005,D0,0,10.208649
6006,D0,0,57.511535
6007,D0,0,34.253814
6008,D0,0,211.288099
6009,D0,1,22.863999
6010,D0,1,98.233639
6011,D0,0,3.149776
6012,D0,0,14.708329
6013,D0,1,7.452595
6014,D0,0,69.829409
6015,D0,1,18.758041
6016,D0,1,64.064194
6017,D0,1,10.039911
6018,D0,0,39.456569
6019,D0,1,3.712236
6020,D0,0,7.255734
6021,D0,0,31.300899
6022,D0,0,1.546765
6023,D0,1,1.771749
6024,D0,0,76.578929
6025,D0,0,6.327675
6026,D0,1,21.65471
6027,D0,1,3.65599
6028,D0,0,2.306086
6029,D0,1,10.180526
6030,D0,0,5.427739
6031,D0,1,23.848304
6032,D0,0,7.396349
6033,D0,0,48.793405
6034,D0,0,58.073995
6035,D0,1,14.202115
6036,D0,1,3.740359
6037,D0,1,7.677579
6038,D0,1,7.396349
6039,D0,0,41.256441
6040,D0,1,33.410124
6041,D0,1,205.2979
6042,D0,0,17.295645
6043,D0,0,13.49904
6044,D0,0,11.389815
6045,D0,0,4.077835
6046,D0,1,109.342224
6047,D0,0,48.709036
6048,D0,1,88.784311
6049,D0,0,15.945741
6050,D0,0,11.108585
6051,D0,0,12.711596
6052,D0,1,45.896736
6053,D0,0,3.234145
6054,D0,0,29.52915
6055,D0,0,25.87316
6056,D0,1,3.93722
6057,D0,0,31.554006
6058,D0,1,3.712236
6059,D0,1,9.224344
6060,D0,1,3.93722
6061,D0,1,60.661311
6062,D0,0,46.459196
6063,D0,0,4.415311
6064,D0,0,27.363679
6065,D0,1,11.052339
6066,D0,0,2.896669
6067,D0,0,165.503855
6068,D0,1,18.083089
6069,D0,0,80.009935
6070,D0,1,4.640295
6071,D0,1,9.224344
6072,D0,1,7.115119
6073,D0,1,9.28059
6074,D0,1,65.329729
6075,D0,1,62.067461
6076,D0,1,9.927419
6077,D0,0,7.59321
6078,D0,1,7.87444
6079,D0,0,55.627294
6080,D0,0,7.87444
6081,D0,0,8.071301
6082,D0,1,22.695261
6083,D0,1,5.146509
6084,D0,0,32.566434
6085,D0,1,3.37476
6086,D0,0,44.209356
6087,D0,0,16.226971
6088,D0,0,114.601225
6089,D0,1,6.102691
6090,D0,1,14.117746
6091,D0,1,16.226971
6092,D0,1,29.894749
6093,D0,0,5.06214
6094,D0,1,9.139975
6095,D0,0,24.045165
6096,D0,1,4.21845
6097,D0,1,49.271496
6098,D0,0,2.8123
6099,D0,1,167.669326
6100,D0,0,69.520056
6101,D0,1,83.469064
6102,D0,1,5.568354
6103,D0,0,35.238119
6104,D0,0,10.827355
6105,D0,0,27.363679
6106,D0,0,108.639149
6107,D0,0,5.287124
6108,D0,0,201.501295
6109,D0,0,11.389815
6110,D0,1,46.262335
6111,D0,0,105.939341
6112,D0,1,10.068034
6113,D0,1,24.18578
6114,D0,0,30.513455
6115,D0,0,11.81166
6116,D0,1,84.228385
6117,D0,1,2.446701
6118,D0,1,6.102691
6119,D0,0,102.873934
6120,D0,0,18.786164
6121,D0,0,11.867906
6122,D0,0,10.602371
6123,D0,1,74.300966
6124,D0,1,4.724664
6125,D0,1,97.530564
6126,D0,1,4.921525
6127,D0,1,8.296285
6128,D0,1,26.491866
6129,D0,1,25.254454
6130,D0,0,53.096224
6131,D0,0,0.759321
6132,D0,1,28.68546
6133,D0,0,38.191034
6134,D0,0,64.345424
6135,D0,0,4.555926
6136,D0,0,19.039271
6137,D0,0,39.794045
6138,D0,0,122.391296
6139,D0,1,3.880974
6140,D0,0,5.6246
6141,D0,0,14.820821
6142,D0,1,23.679566
6143,D0,1,5.765215
6144,D0,1,26.941834
6145,D0,1,30.175979
6146,D0,1,8.380654
6147,D0,1,71.910511
6148,D0,1,35.238119
6149,D0,0,3.037284
6150,D0,0,17.99872
6151,D0,1,12.739719
6152,D0,1,21.598464
6153,D0,0,130.575089
6154,D0,0,172.309621
6155,D0,1,7.87444
6156,D0,1,4.134081
6157,D0,1,10.771109
6158,D0,1,110.748374
6159,D0,0,5.483985
6160,D0,1,19.96733
6161,D0,0,4.977771
6162,D0,1,70.785591
6163,D0,0,5.005894
6164,D0,1,73.063554
6165,D0,0,7.508841
6166,D0,0,8.802499
6167,D0,1,4.302819
6168,D0,0,34.506921
6169,D0,1,24.242026
6170,D0,0,5.6246
6171,D0,0,18.336196
6172,D0,1,9.899296
6173,D0,1,11.586676
6174,D0,0,11.671045
6175,D0,0,13.724024
6176,D0,1,53.15247
6177,D0,1,83.159711
6178,D0,1,93.64959
6179,D0,1,5.06214
6180,D0,1,200.151391
6181,D0,0,10.40551
6182,D0,0,3.571621
6183,D0,0,28.40423
6184,D0,0,89.346771
6185,D0,1,49.412111
6186,D0,1,4.162204
6187,D0,0,46.40295
6188,D0,1,65.160991
6189,D0,0,97.221211
6190,D0,0,27.926139
6191,D0,1,37.262975
6192,D0,1,182.433901
6193,D0,1,48.315314
6194,D0,1,98.514869
6195,D0,1,2.615439
6196,D0,0,11.389815
6197,D0,0,23.538951
6198,D0,0,2.952915
6199,D0,1,46.881041
6200,D0,0,14.145869
6201,D0,0,55.177326
6202,D0,1,50.424539
6203,D0,1,30.09161
6204,D0,0,5.568354
6205,D0,0,21.739079
6206,D0,0,1.827995
6207,D0,1,31.77899
6208,D0,1,1.490519
6209,D0,1,7.31198
6210,D0,1,54.474251
6211,D0,0,37.037991
6212,D0,1,0
6213,D0,0,39.3722
6214,D0,1,20.332929
6215,D0,0,3.880974
6216,D0,1,4.49968
6217,D0,1,5.259001
6218,D0,0,86.815701
6219,D0,1,19.6861
6220,D0,0,89.909231
6221,D0,0,32.988279
6222,D0,0,15.130174
6223,D0,1,6.974504
6224,D0,0,73.68226
6225,D0,0,119.100905
6226,D0,1,0
6227,D0,0,14.483345
6228,D0,0,6.271429
6229,D0,0,15.46765
6230,D0,1,5.990199
6231,D0,1,2.587316
6232,D0,0,1.631134
6233,D0,0,16.170725
6234,D0,0,5.005894
6235,D0,1,81.83793
6236,D0,1,103.070795
6237,D0,1,41.200195
6238,D0,1,15.523896
6239,D0,0,79.813074
6240,D0,1,17.99872
6241,D0,0,108.639149
6242,D0,1,27.616786
6243,D0,0,143.624161
6244,D0,1,105.74248
6245,D0,1,12.233505
6246,D0,1,6.412044
6247,D0,1,105.039405
6248,D0,1,7.255734
6249,D0,1,25.816914
6250,D0,0,20.52979
6251,D0,0,19.348624
6252,D0,1,24.129534
6253,D0,1,8.802499
6254,D0,1,103.127041
6255,D0,1,43.02819
6256,D0,0,4.077835
6257,D0,0,4.359065
6258,D0,1,12.852211
6259,D0,0,3.93722
6260,D0,1,37.40359
6261,D0,1,84.369
6262,D0,0,87.265669
6263,D0,1,20.304806
6264,D0,0,71.348051
6265,D0,0,9.139975
6266,D0,1,6.18706
6267,D0,1,6.608905
6268,D0,1,8.380654
6269,D0,0,136.059074
6270,D0,0,55.908524
6271,D0,1,1.40615
6272,D0,0,5.146509
6273,D0,1,5.06214
6274,D0,0,6.74952
6275,D0,1,7.396349
6276,D0,1,0.337476
6277,D0,0,36.756761
6278,D0,1,28.263615
6279,D0,1,13.724024
6280,D0,0,37.037991
6281,D0,1,26.660604
6282,D0,0,47.752854
6283,D0,0,41.481425
6284,D0,1,8.633761
6285,D0,0,67.77643
6286,D0,0,1.040551
6287,D0,0,114.966824
6288,D0,0,37.262975
6289,D0,1,10.911724
6290,D0,0,32.06022
6291,D0,0,29.613519
6292,D0,0,20.304806
6293,D0,0,66.876494
6294,D0,1,6.665151
6295,D0,1,1.96861
6296,D0,0,28.488599
6297,D0,0,1.462396
6298,D0,1,130.068875
6299,D0,0,31.441514
6300,D0,1,3.009161
6301,D0,0,2.306086
6302,D0,0,12.177259
6303,D0,0,4.921525
6304,D0,0,45.503014
6305,D0,0,35.519349
6306,D0,0,21.429726
6307,D0,0,20.24856
6308,D0,0,4.162204
6309,D0,0,5.765215
6310,D0,1,85.77515
6311,D0,1,149.811221
6312,D0,1,55.627294
6313,D0,1,54.924219
6314,D0,1,195.595465
6315,D0,1,29.52915
6316,D0,1,24.523256
6317,D0,0,5.06214
6318,D0,1,65.667205
6319,D0,1,15.383281
6320,D0,1,15.045805
6321,D0,0,41.847024
6322,D0,1,17.633121
6323,D0,0,3.149776
6324,D0,1,24.607625
6325,D0,0,99.499174
6326,D0,0,4.021589
6327,D0,1,24.832609
6328,D0,0,3.712236
6329,D0,0,6.130814
6330,D0,1,16.395709
6331,D0,0,26.773096
6332,D0,0,24.242026
6333,D0,0,2.24984
6334,D0,0,8.071301
6335,D0,1,6.693274
6336,D0,0,0.421845
6337,D0,0,40.975211
6338,D0,1,10.264895
6339,D0,1,45.756121
6340,D0,0,25.3107
6341,D0,1,22.695261
6342,D0,0,6.18706
6343,D0,1,73.68226
6344,D0,1,5.06214
6345,D0,1,83.187834
6346,D0,1,36.138055
6347,D0,0,8.015055
6348,D0,0,6.974504
6349,D0,1,1.349904
6350,D0,1,2.390455
6351,D0,1,26.379374
6352,D0,0,38.52851
6353,D0,0,2.868546
6354,D0,1,6.665151
6355,D0,0,1.743626
6356,D0,1,106.923646
6357,D0,1,13.555286
6358,D0,0,1.12492
6359,D0,0,23.201475
6360,D0,0,85.072075
6361,D0,0,78.660031
6362,D0,1,0
6363,D0,1,16.59257
6364,D0,0,5.06214
6365,D0,0,6.74952
6366,D0,0,13.695901
6367,D0,1,125.14735
6368,D0,0,86.253241
6369,D0,0,7.396349
6370,D0,1,23.988919
6371,D0,0,91.455996
6372,D0,0,94.915125
6373,D0,0,26.99808
6374,D0,0,20.389175
6375,D0,1,28.207369
6376,D0,0,133.781111
6377,D0,0,2.53107
6378,D0,0,37.600451
6379,D0,0,59.986359
6380,D0,1,146.098985
6381,D0,1,3.459129
6382,D0,0,178.215451
6383,D0,0,4.977771
6384,D0,0,42.887575
6385,D0,1,6.243306
6386,D0,1,26.098144
6387,D0,0,1.631134
6388,D0,0,76.353945
6389,D0,1,5.259001
6390,D0,0,67.551446
6391,D0,0,55.261695
6392,D0,0,45.84049
6393,D0,1,98.289885
6394,D0,1,6.693274
6395,D0,0,14.708329
6396,D0,1,35.71621
6397,D0,1,35.913071
6398,D0,1,7.649456
6399,D0,0,4.555926
6400,D0,0,4.555926
6401,D0,0,3.459129
6402,D0,0,6.327675
6403,D0,0,36.981745
6404,D0,0,97.643056
6405,D0,1,3.009161
6406,D0,0,20.951635
6407,D0,0,208.166446
6408,D0,0,67.917045
6409,D0,1,4.134081
6410,D0,0,16.676939
6411,D0,0,44.293725
6412,D0,0,5.568354
6413,D0,1,8.521269
6414,D0,0,38.050419
6415,D0,1,7.086996
6416,D0,0,30.457209
6417,D0,1,21.598464
6418,D0,0,29.585396
6419,D0,0,49.440234
6420,D0,0,103.408271
6421,D0,0,14.708329
6422,D0,0,8.633761
6423,D0,1,12.599104
6424,D0,1,27.757401
6425,D0,1,2.165471
6426,D0,0,51.46509
6427,D0,1,10.039911
6428,D0,0,9.421205
6429,D0,1,13.695901
6430,D0,0,4.696541
6431,D0,0,93.846451
6432,D0,0,6.46829
6433,D0,0,5.399616
6434,D0,0,3.993466
6435,D0,1,88.02499
6436,D0,1,4.415311
6437,D0,0,112.295139
6438,D0,1,103.267656
6439,D0,0,2.8123
6440,D0,1,95.674446
6441,D0,1,26.070021
6442,D0,0,1.181166
6443,D0,1,5.118386
6444,D0,1,10.321141
6445,D0,0,12.289751
6446,D0,1,140.474385
6447,D0,0,214.156645
6448,D0,0,4.274696
6449,D0,0,36.784884
6450,D0,0,30.429086
6451,D0,0,9.083729
6452,D0,1,12.795965
6453,D0,1,161.42602
6454,D0,0,21.851571
6455,D0,1,9.139975
6456,D0,0,126.975345
6457,D0,0,2.334209
6458,D0,0,102.508335
6459,D0,0,46.881041
6460,D0,1,151.58297
6461,D0,0,4.359065
6462,D0,0,29.726011
6463,D0,1,41.397056
6464,D0,0,41.987639
6465,D0,0,26.857465
6466,D0,1,129.64703
6467,D0,0,10.349264
6468,D0,0,21.007881
6469,D0,0,8.577515
6470,D0,0,103.21141
6471,D0,1,53.630561
6472,D0,1,5.708969
6473,D0,0,41.537671
6474,D0,0,1.631134
6475,D0,1,2.8123
6476,D0,1,9.899296
6477,D0,0,17.211276
6478,D0,0,5.680846
6479,D0,1,4.302819
6480,D0,1,21.148496
6481,D0,0,5.34337
6482,D0,0,11.305446
6483,D0,0,17.99872
6484,D0,0,2.756054
6485,D0,0,4.921525
6486,D0,1,2.24984
6487,D0,1,73.738506
6488,D0,1,93.030884
6489,D0,1,15.692634
6490,D0,1,36.053686
6491,D0,1,37.459836
6492,D0,1,11.2492
6493,D0,0,2.671685
6494,D0,0,14.848944
6495,D0,0,9.364959
6496,D0,0,93.593344
6497,D0,1,2.446701
6498,D0,0,2.727931
6499,D0,0,133.58425
6500,D0,1,25.929406
6501,D0,1,4.359065
6502,D0,1,0.646829
6503,D0,1,44.012495
6504,D0,1,80.15055
6505,D0,0,21.992186
6506,D0,1,3.796605
6507,D0,0,102.452089
6508,D0,1,1.321781
6509,D0,1,4.134081
6510,D0,1,2.756054
6511,D0,1,0
6512,D0,0,1.12492
6513,D0,0,70.391869
6514,D0,1,6.833889
6515,D0,0,68.957596
6516,D0,1,24.551379
6517,D0,1,30.175979
6518,D0,1,6.412044
6519,D0,0,44.012495
6520,D0,0,82.484759
6521,D0,0,14.202115
6522,D0,0,6.46829
6523,D0,1,63.83921
6524,D0,1,27.476171
6525,D0,1,8.099424
6526,D0,1,29.472904
6527,D0,1,4.555926
6528,D0,0,31.722744
6529,D0,0,73.260415
6530,D0,1,14.398976
6531,D0,1,5.005894
6532,D0,1,208.616414
6533,D0,1,2.446701
6534,D0,0,15.383281
6535,D0,1,16.536324
6536,D0,1,4.21845
6537,D0,0,37.487959
6538,D0,1,0
6539,D0,1,5.6246
6540,D0,0,108.55478
6541,D0,1,30.007241
6542,D0,1,0
6543,D0,0,81.050486
6544,D0,1,0.787444
6545,D0,1,10.742986
6546,D0,0,46.599811
6547,D0,0,6.524536
6548,D0,0,11.896029
6549,D0,0,40.019029
6550,D0,0,54.980465
6551,D0,1,3.712236
6552,D0,0,0.421845
6553,D0,0,28.488599
6554,D0,1,2.727931
6555,D0,0,0
